Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos
652,Sandy\'a0Leon#\\leonsa01,26,BOS,AL,41,128,114,8,21,2,0,0,3,0,1,7,28,.184,.238,.202,.439,20,23,4,1,6,0,1,2/D5\
653,Dominic\'a0Leone\\leonedo01,23,TOT,MLB,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
654,Jon\'a0Lester*\\lestejo01,31,CHC,NL,30,71,62,6,4,0,0,0,0,0,0,3,30,.065,.108,.065,.172,-51,4,1,0,6,0,0,1\
655,Colby\'a0Lewis\\lewisco01,35,TEX,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
656,Adam\'a0Liberatore*\\liberad01,28,LAD,NL,38,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
657,Tim\'a0Lincecum*\\linceti01,31,SFG,NL,16,25,21,0,3,1,0,0,0,0,0,2,10,.143,.217,.190,.408,14,4,1,0,2,0,0,1\
658,Adam\'a0Lind*\\lindad01,31,MIL,NL,149,572,502,72,139,32,0,20,87,0,0,66,100,.277,.360,.460,.820,123,231,7,1,0,3,11,*3/D\
659,Francisco\'a0Lindor#\\lindofr01,21,CLE,AL,99,438,390,50,122,22,4,12,51,12,2,27,69,.313,.353,.482,.835,121,188,12,1,13,7,0,6/D\
660,Francisco\'a0Liriano*\\liriafr01,31,PIT,NL,29,67,65,4,11,2,0,1,7,0,0,0,28,.169,.169,.246,.415,13,16,0,0,2,0,0,1\
661,Radhames\'a0Liz\\lizra01,31,PIT,NL,14,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
662,Jose\'a0Lobaton#\\lobatjo01,30,WSN,NL,44,155,136,11,27,4,0,3,20,0,0,15,40,.199,.279,.294,.573,57,40,5,1,1,2,1,2\
663,Jeff\'a0Locke*\\lockeje01,27,PIT,NL,29,54,45,1,3,1,0,0,2,0,0,2,18,.067,.106,.089,.195,-45,4,1,0,7,0,0,1\
664,Adam\'a0Loewen*\\loewead01,31,PHI,NL,19,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,86,1,1,0,0,0,0,1\
665,Boone\'a0Logan\\loganbo02,30,COL,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
666,Kyle\'a0Lohse\\lohseky01,36,MIL,NL,38,42,39,3,9,1,0,0,1,0,0,0,10,.231,.231,.256,.487,34,10,1,0,3,0,0,1\
667,Ryan\'a0Lollis*\\lolliry01,28,SFG,NL,5,13,12,0,2,0,0,0,0,1,0,1,1,.167,.231,.167,.397,12,2,0,0,0,0,0,/79\
668,Steve\'a0Lombardozzi#\\lombast02,26,PIT,NL,12,11,10,1,0,0,0,0,0,0,0,1,4,.000,.091,.000,.091,-72,0,0,0,0,0,0,\
669,James\'a0Loney*\\loneyja01,31,TBR,AL,104,388,361,25,101,16,0,4,32,2,4,23,34,.280,.322,.357,.680,91,129,10,1,0,3,5,3/D\
670,Evan\'a0Longoria\\longoev01,29,TBR,AL,160,670,604,74,163,35,1,21,73,3,1,51,132,.270,.328,.435,.764,112,263,11,6,0,9,8,*5D\
671,Javier\'a0Lopez*\\lopezja02,37,SFG,NL,71,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1\
672,Jorge\'a0Lopez\\lopezjo02,22,MIL,NL,2,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1\
673,Michael\'a0Lorenzen\\lorenmi01,23,CIN,NL,30,41,36,4,9,0,1,0,4,0,0,0,13,.250,.270,.306,.576,58,11,0,1,4,0,0,1\
674,David\'a0Lough*\\loughda01,29,BAL,AL,84,144,134,14,27,1,1,4,12,2,4,5,36,.201,.241,.313,.555,50,42,0,2,3,0,0,78/9D\
675,Aaron\'a0Loup*\\loupaa01,27,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
676,Mark\'a0Lowe*\\lowema01,32,TOT,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
677,Jed\'a0Lowrie#\\lowrije01,31,HOU,AL,69,263,230,35,51,14,0,9,30,1,0,28,43,.222,.312,.400,.712,97,92,3,3,0,2,5,56/D\
678,Jonathan\'a0Lucroy\\lucrojo01,29,MIL,NL,103,415,371,51,98,20,3,7,43,1,0,36,64,.264,.326,.391,.717,96,145,18,1,1,6,0,2/3D\
679,Jordan\'a0Lyles\\lylesjo01,24,COL,NL,10,19,19,0,0,0,0,0,0,0,0,0,11,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
680,Lance\'a0Lynn#\\lynnla01,28,STL,NL,28,55,50,3,8,2,0,0,1,0,0,0,26,.160,.160,.200,.360,-2,10,0,0,5,0,0,1\
681,Tyler\'a0Lyons*\\lyonsty01,27,STL,NL,17,20,16,3,3,0,0,0,1,0,0,2,4,.188,.278,.188,.465,31,3,0,0,2,0,0,1\
682,Dixon\'a0Machado\\machadi01,23,DET,AL,24,78,68,6,16,3,0,0,5,1,0,7,14,.235,.307,.279,.586,65,19,3,0,3,0,0,6\
683,Manny\'a0Machado\\machama01,22,BAL,AL,162,713,633,102,181,30,1,35,86,20,8,70,111,.286,.359,.502,.861,132,318,17,4,2,4,2,*5/6\
684,Jean\'a0Machi\\machije01,33,TOT,MLB,36,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
685,Ryan\'a0Madson*\\madsory01,34,KCR,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
686,Mikie\'a0Mahtook\\mahtomi01,25,TBR,AL,41,115,105,22,31,5,1,9,19,4,3,6,31,.295,.351,.619,.970,165,65,0,3,1,0,0,789/D\
687,Luke\'a0Maile\\mailelu01,24,TBR,AL,15,35,35,2,6,3,0,0,2,0,0,0,8,.171,.171,.257,.429,18,9,3,0,0,0,0,2\
688,Martin\'a0Maldonado\\maldoma01,28,MIL,NL,79,256,229,19,48,7,0,4,22,0,1,23,65,.210,.282,.293,.575,59,67,6,1,1,2,3,2/3\
689,Seth\'a0Maness\\manesse01,26,STL,NL,74,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
690,Jeff\'a0Manship\\manshje01,30,CLE,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
691,Sugar\'a0Ray\'a0Marimon\\marimsu01,26,ATL,NL,14,7,6,0,2,0,0,0,0,0,0,1,3,.333,.429,.333,.762,116,2,0,0,0,0,0,1\
692,Jake\'a0Marisnick\\marisja01,24,HOU,AL,133,372,339,46,80,15,4,9,36,24,9,18,105,.236,.281,.383,.665,84,130,2,5,6,4,0,*879/D\
693,Nick\'a0Markakis*\\markani01,31,ATL,NL,156,686,612,73,181,38,1,3,53,2,1,70,83,.296,.370,.376,.746,109,230,17,3,0,1,11,*9/D\
694,Matt\'a0Marksberry*\\marksma01,24,ATL,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
695,Jason\'a0Marquis*\\marquja01,36,CIN,NL,8,17,16,2,3,1,0,0,1,0,0,0,4,.188,.188,.250,.438,19,4,0,0,1,0,0,/1\
696,Deven\'a0Marrero\\marrede01,24,BOS,AL,25,56,53,8,12,0,0,1,3,2,1,3,19,.226,.268,.283,.551,48,15,0,0,0,0,0,5/6D4\
697,Evan\'a0Marshall\\marshev01,25,ARI,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
698,Alfredo\'a0Marte\\marteal01,26,LAA,AL,5,8,6,0,2,0,0,0,0,0,0,1,1,.333,.500,.333,.833,144,2,0,1,0,0,0,/7D9\
699,Jefry\'a0Marte\\marteje01,24,DET,AL,33,90,80,9,17,4,0,4,11,0,0,8,22,.213,.284,.413,.697,90,33,2,0,2,0,0,3/5D\
700,Ketel\'a0Marte#\\marteke01,21,SEA,AL,57,247,219,25,62,14,3,2,17,8,4,24,43,.283,.351,.402,.753,112,88,1,0,2,2,0,6/48\
701,Starling\'a0Marte\\martest01,26,PIT,NL,153,633,579,84,166,30,2,19,81,30,10,27,123,.287,.337,.444,.780,113,257,14,19,3,5,3,*78\
702,Chris\'a0Martin\\martich02,29,NYY,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
703,Cody\'a0Martin\\martico01,25,TOT,MLB,19,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1\
704,Leonys\'a0Martin*\\martile01,27,TEX,AL,95,310,288,26,63,12,0,5,25,14,5,16,69,.219,.264,.313,.576,55,90,5,2,3,1,1,8/D\
705,Rafael\'a0Martin\\martira04,31,WSN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
706,Russell\'a0Martin\\martiru01,32,TOR,AL,129,507,441,76,106,23,2,23,77,4,5,53,106,.240,.329,.458,.787,112,202,22,8,0,5,1,*2/D4\
707,Carlos\'a0Martinez\\martica04,23,STL,NL,31,63,56,2,8,2,0,0,0,0,0,1,23,.143,.172,.179,.351,-4,10,1,1,5,0,0,1\
708,J.D.\'a0Martinez\\martijd02,27,DET,AL,158,657,596,93,168,33,2,38,102,3,2,53,178,.282,.344,.535,.879,139,319,11,5,0,3,7,*9D\
709,Michael\'a0Martinez#\\martimi02,32,CLE,AL,16,32,30,7,8,2,0,0,2,0,1,1,12,.267,.290,.333,.624,67,10,1,0,1,0,0,/78D59\
710,Nick\'a0Martinez*\\martini01,24,TEX,AL,2,4,4,2,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
711,Victor\'a0Martinez#\\martivi01,36,DET,AL,120,485,440,39,108,20,0,11,64,0,0,31,52,.245,.301,.366,.667,84,161,18,7,0,7,8,D3\
712,Nick\'a0Masset\\masseni01,33,TOT,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
713,Justin\'a0Masterson\\masteju01,30,BOS,AL,1,3,3,0,2,0,0,0,1,0,0,0,1,.667,.667,.667,1.333,260,2,0,0,0,0,0,1\
714,Marcos\'a0Mateo\\mateoma01,31,SDP,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
715,Jeff\'a0Mathis\\mathije01,32,MIA,NL,32,103,93,9,15,4,1,2,12,0,0,7,24,.161,.214,.290,.504,39,27,2,0,0,3,1,2\
716,Ryan\'a0Mattheus\\matthry01,31,TOT,MLB,54,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
717,Brian\'a0Matusz*\\matusbr01,28,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
718,Steven\'a0Matz\\matzst01,24,NYM,NL,6,14,14,1,4,1,0,0,5,0,0,0,1,.286,.286,.357,.643,78,5,1,0,0,0,0,/1\
719,Tyler\'a0Matzek*\\matzety01,24,COL,NL,6,9,8,3,3,1,0,0,0,0,0,0,1,.375,.375,.500,.875,122,4,0,0,1,0,0,/1\
720,Joe\'a0Mauer*\\mauerjo01,32,MIN,AL,158,666,592,69,157,34,2,10,66,2,1,67,112,.265,.338,.380,.718,98,225,22,1,1,5,12,*3D\
721,Brandon\'a0Maurer\\maurebr01,24,SDP,NL,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
722,Justin\'a0Maxwell\\maxweju01,31,SFG,NL,100,274,249,26,52,8,2,7,26,2,1,20,76,.209,.275,.341,.616,69,85,4,3,1,1,1,97/8\
723,Trevor\'a0May\\maytr01,25,MIN,AL,3,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
724,John\'a0Mayberry\\maybejo02,31,NYM,NL,59,119,110,8,18,6,1,3,9,1,0,9,33,.164,.227,.318,.545,50,35,2,0,0,0,0,79/D\
725,Cameron\'a0Maybin\\maybica01,28,ATL,NL,141,555,505,65,135,18,2,10,59,23,6,45,102,.267,.327,.370,.697,94,187,16,1,1,3,1,*8\
726,Vin\'a0Mazzaro\\mazzavi01,28,MIA,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
727,Cory\'a0Mazzoni\\mazzoco01,25,SDP,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
728,Zach\'a0McAllister\\mcallza01,27,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
729,Matt\'a0McBride\\mcbrima02,30,COL,NL,20,43,42,5,7,0,0,0,0,0,0,0,4,.167,.186,.167,.353,-8,7,0,1,0,0,0,/379\
730,Brian\'a0McCann*\\mccanbr01,31,NYY,AL,135,535,465,68,108,15,1,26,94,0,0,52,97,.232,.320,.437,.756,105,203,7,11,0,7,3,*23/D\
731,James\'a0McCann\\mccanja02,25,DET,AL,114,425,401,32,106,18,5,7,41,0,1,16,90,.264,.297,.387,.683,88,155,17,3,4,1,0,*2/D\
732,Brandon\'a0McCarthy\\mccarbr01,31,LAD,NL,4,9,6,0,0,0,0,0,1,0,0,1,5,.000,.143,.000,.143,-55,0,0,0,2,0,0,/1\
733,Lance\'a0McCullers*\\mcculla02,21,HOU,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
734,Andrew\'a0McCutchen\\mccutan01,28,PIT,NL,157,685,566,91,165,36,3,23,96,11,5,98,133,.292,.401,.488,.889,144,276,9,12,0,9,12,*8/D\
735,T.J.\'a0McFarland*\\mcfartj01,26,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
736,Jake\'a0McGee*\\mcgeeja01,28,TBR,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
737,Casey\'a0McGehee\\mcgehca01,32,TOT,NL,109,258,237,14,47,12,0,2,20,1,1,21,50,.198,.264,.274,.538,50,65,18,0,0,0,0,53/D\
738,Scott\'a0McGough\\mcgousc01,25,MIA,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
739,Dustin\'a0McGowan\\mcgowdu01,33,PHI,NL,13,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
740,Collin\'a0McHugh\\mchugco01,28,HOU,AL,3,8,8,1,1,0,0,0,0,0,0,0,4,.125,.125,.125,.250,-30,1,0,0,0,0,0,1\
741,Michael\'a0McKenry\\mckenmi01,30,COL,NL,58,152,127,20,26,7,3,4,17,2,2,22,41,.205,.329,.402,.731,86,51,2,2,0,1,0,2/D\
742,Andrew\'a0McKirahan\\mckiran01,25,ATL,NL,24,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
743,Yoervis\'a0Medina\\medinyo01,26,TOT,MLB,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
744,Kris\'a0Medlen#\\medlekr01,29,KCR,AL,2,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1\
745,Jenrry\'a0Mejia\\mejiaje01,25,NYM,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
746,Mark\'a0Melancon\\melanma01,30,PIT,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
747,Roman\'a0Mendez\\mendero01,24,TOT,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
748,Jordy\'a0Mercer\\mercejo03,28,PIT,NL,116,430,394,34,96,21,0,3,34,3,2,27,73,.244,.293,.320,.613,69,126,7,2,4,3,7,*6\
749,Devin\'a0Mesoraco\\mesorde01,27,CIN,NL,23,51,45,2,8,1,1,0,2,1,0,5,9,.178,.275,.244,.519,44,11,0,1,0,0,0,/2D\
750,Alex\'a0Meyer\\meyeral01,25,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
751,Will\'a0Middlebrooks\\middlwi01,26,SDP,NL,83,270,255,23,54,7,2,9,29,2,1,11,60,.212,.241,.361,.602,66,92,4,0,0,4,0,5/63\
752,Wade\'a0Miley*\\mileywa01,28,BOS,AL,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
753,Andrew\'a0Miller*\\millean01,30,NYY,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
754,Brad\'a0Miller*\\millebr02,25,SEA,AL,144,497,438,44,113,22,4,11,46,13,4,47,101,.258,.329,.402,.730,105,176,7,2,4,6,0,6874D/95\
755,Justin\'a0Miller\\milleju02,28,COL,NL,31,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
756,Shelby\'a0Miller\\millesh01,24,ATL,NL,32,71,56,1,3,2,0,0,0,0,0,4,29,.054,.117,.089,.206,-41,5,0,0,11,0,0,1\
757,Tommy\'a0Milone*\\milonto01,28,MIN,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
758,Bryan\'a0Mitchell*\\mitchbr01,24,NYY,AL,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
759,Yadier\'a0Molina\\molinya01,32,STL,NL,136,530,488,34,132,23,2,4,61,3,1,32,59,.270,.310,.350,.660,80,171,16,0,1,9,3,*2/D\
760,Johnny\'a0Monell*\\moneljo01,29,NYM,NL,27,52,48,5,8,2,0,0,4,0,0,4,13,.167,.231,.208,.439,24,10,5,0,0,0,0,2\
761,Jesus\'a0Montero\\monteje01,25,SEA,AL,38,116,112,11,25,6,0,5,19,0,0,4,32,.223,.250,.411,.661,82,46,2,0,0,0,0,3/D\
762,Miguel\'a0Montero*\\montemi01,31,CHC,NL,113,403,347,36,86,11,0,15,53,1,1,49,103,.248,.345,.409,.754,108,142,9,4,0,3,5,*2/D\
763,Rafael\'a0Montero\\montera01,24,NYM,NL,5,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
764,Mike\'a0Montgomery*\\montgmi01,25,SEA,AL,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
765,Adam\'a0Moore\\mooread01,31,CLE,AL,1,4,4,0,1,0,0,0,1,0,0,0,2,.250,.250,.250,.500,35,1,0,0,0,0,0,/2\
766,Matt\'a0Moore*\\moorema02,26,TBR,AL,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
767,Tyler\'a0Moore\\moorety01,28,WSN,NL,97,200,187,14,38,12,0,6,27,0,0,11,45,.203,.250,.364,.614,64,68,2,1,0,1,2,37/19\
768,Franklin\'a0Morales*\\moralfr01,29,KCR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
769,Kendrys\'a0Morales#\\moralke01,32,KCR,AL,158,639,569,81,165,41,2,22,106,0,0,58,103,.290,.362,.485,.847,127,276,24,8,0,4,4,*D/3\
770,Brent\'a0Morel\\morelbr01,28,PIT,NL,3,7,7,1,2,1,0,0,1,0,0,0,3,.286,.286,.429,.714,94,3,0,0,0,0,0,/5\
771,Mitch\'a0Moreland*\\morelmi01,29,TEX,AL,132,515,471,51,131,27,0,23,85,1,0,32,112,.278,.330,.482,.812,116,227,9,7,0,5,2,*3/D\
772,Adam\'a0Morgan*\\morgaad01,25,PHI,NL,13,27,26,2,2,1,0,0,1,0,0,0,12,.077,.077,.115,.192,-47,3,0,0,1,0,0,1\
773,Mike\'a0Morin\\morinmi01,24,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
774,Justin\'a0Morneau*\\morneju01,34,COL,NL,49,182,168,19,52,10,3,3,15,0,0,13,25,.310,.363,.458,.821,109,77,2,1,0,0,2,3/D\
775,Bryan\'a0Morris*\\morribr01,28,MIA,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
776,Logan\'a0Morrison*\\morrilo01,27,SEA,AL,146,511,457,47,103,15,3,17,54,8,4,47,81,.225,.302,.383,.685,92,175,7,4,1,2,5,*3/9D7\
777,Brandon\'a0Morrow\\morrobr01,30,SDP,NL,5,10,9,0,0,0,0,0,0,0,0,1,8,.000,.100,.000,.100,-69,0,0,0,0,0,0,/1\
778,Mike\'a0Morse\\morsemi01,33,TOT,NL,98,256,229,14,53,7,1,5,19,0,0,23,76,.231,.313,.336,.649,81,77,10,4,0,0,0,3/7D\
779,Charlie\'a0Morton\\mortoch02,31,PIT,NL,21,43,36,0,1,0,0,0,1,0,0,1,18,.028,.054,.028,.082,-76,1,0,0,6,0,0,1\
780,Jon\'a0Moscot\\moscojo01,23,CIN,NL,2,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,38,1,0,0,0,0,0,/1\
781,Brandon\'a0Moss*\\mossbr01,31,TOT,MLB,145,526,469,47,106,24,2,19,58,0,1,49,148,.226,.304,.407,.711,90,191,12,5,0,3,4,937/D\
782,Jason\'a0Motte\\motteja01,33,CHC,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
783,Mike\'a0Moustakas*\\moustmi01,26,KCR,AL,147,614,549,73,156,34,1,22,82,1,2,43,76,.284,.348,.470,.817,119,258,14,13,4,5,1,*5\
784,Steven\'a0Moya*\\moyast01,23,DET,AL,9,25,22,1,4,0,1,0,0,0,0,3,10,.182,.280,.273,.553,55,6,0,0,0,0,0,/9D7\
785,Peter\'a0Moylan\\moylape01,36,ATL,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
786,Edward\'a0Mujica\\mujiced01,31,TOT,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
787,Max\'a0Muncy*\\muncyma01,24,OAK,AL,45,112,102,14,21,8,1,3,9,0,0,9,31,.206,.268,.392,.660,81,40,0,0,0,1,0,35/D\
788,Daniel\'a0Muno#\\munoda01,26,NYM,NL,17,32,27,2,4,1,0,0,0,1,0,4,11,.148,.258,.185,.443,26,5,1,0,1,0,0,/54D\
789,Daniel\'a0Murphy*\\murphda08,30,NYM,NL,130,538,499,56,140,38,2,14,73,2,2,31,38,.281,.322,.449,.770,111,224,15,2,0,6,10,453/D\
790,David\'a0Murphy*\\murphda07,33,TOT,AL,132,391,361,38,102,18,1,10,50,0,2,20,49,.283,.318,.421,.739,101,152,6,1,1,5,1,7D9/1\
791,John\'a0Ryan\'a0Murphy\\murphjr01,24,NYY,AL,67,172,155,21,43,9,1,3,14,0,0,12,43,.277,.327,.406,.734,100,63,4,1,1,3,0,2/D\
792,Tom\'a0Murphy\\murphto04,24,COL,NL,11,39,35,5,9,1,0,3,9,0,0,4,10,.257,.333,.543,.876,120,19,0,0,0,0,1,2\
793,Colton\'a0Murray\\murraco02,25,PHI,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
794,Wil\'a0Myers\\myerswi01,24,SDP,NL,60,253,225,40,57,13,1,8,29,5,2,27,55,.253,.336,.427,.763,112,96,2,1,0,0,0,83/79\
795,Mike\'a0Napoli\\napolmi01,33,TOT,AL,133,469,407,46,91,20,1,18,50,3,3,57,118,.224,.324,.410,.734,96,167,11,4,0,1,3,*37/D\
796,Chris\'a0Narveson*\\narvech01,33,MIA,NL,14,7,6,1,0,0,0,0,1,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
797,Daniel\'a0Nava#\\navada01,32,TOT,AL,60,166,139,13,27,4,0,1,10,1,0,20,36,.194,.315,.245,.560,57,34,4,5,1,1,0,937/D\
798,Dioner\'a0Navarro#\\navardi01,31,TOR,AL,54,192,171,17,42,7,0,5,20,0,0,17,29,.246,.307,.374,.682,85,64,0,0,0,4,1,2D\
799,Efren\'a0Navarro*\\navaref01,29,LAA,AL,54,88,83,9,21,4,0,0,5,0,2,5,16,.253,.295,.301,.597,70,25,5,0,0,0,1,37/9D\
800,Rey\'a0Navarro#\\navarre01,25,BAL,AL,10,30,29,5,8,2,0,1,3,0,0,0,3,.276,.276,.448,.724,93,13,0,0,1,0,0,/4\
801,Kristopher\'a0Negron\\negrokr01,29,CIN,NL,43,107,93,5,13,2,0,0,2,2,0,9,23,.140,.238,.161,.399,13,15,2,3,2,0,0,76/48359\
802,Jimmy\'a0Nelson\\nelsoji02,26,MIL,NL,27,59,55,1,6,1,0,0,2,0,0,1,34,.109,.125,.127,.252,-30,7,0,0,3,0,0,1\
803,Hector\'a0Neris\\nerishe01,26,PHI,NL,30,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
804,Angel\'a0Nesbitt\\nesbian01,24,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
805,Pat\'a0Neshek#\\neshepa01,34,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
806,Juan\'a0Nicasio\\nicasju01,28,LAD,NL,52,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
807,Justin\'a0Nicolino*\\nicolju01,23,MIA,NL,13,27,25,0,1,0,0,0,0,0,0,0,8,.040,.040,.040,.080,-78,1,0,0,2,0,0,1\
808,Jon\'a0Niese*\\niesejo01,28,NYM,NL,31,60,52,5,9,1,0,0,4,0,0,5,18,.173,.246,.192,.438,24,10,0,0,3,0,0,1\
809,Kirk\'a0Nieuwenhuis*\\nieuwki01,27,TOT,MLB,74,141,128,21,25,11,0,4,14,2,2,10,49,.195,.270,.375,.645,77,48,2,3,0,0,0,78/9\
810,Wil\'a0Nieves\\nievewi01,37,SDP,NL,6,14,13,1,1,0,0,1,4,0,0,1,4,.077,.143,.308,.451,22,4,0,0,0,0,0,/23\
811,Rico\'a0Noel\\noelri02,26,NYY,AL,15,2,2,5,1,0,0,0,0,5,2,0,0,.500,.500,.500,1.000,177,1,0,0,0,0,0,/D9\
812,Hector\'a0Noesi\\noesihe01,28,CHW,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
813,Aaron\'a0Nola\\nolaaa01,22,PHI,NL,13,26,23,0,2,0,0,0,1,0,0,1,16,.087,.125,.087,.212,-39,2,0,0,2,0,0,1\
814,Ricky\'a0Nolasco\\nolasri01,32,MIN,AL,1,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
815,Nick\'a0Noonan*\\noonani01,26,SFG,NL,14,24,22,2,2,1,0,1,3,0,0,2,8,.091,.167,.273,.439,18,6,1,0,0,0,0,/63\
