Rk,Name,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos
650,Jed\'a0Lowrie#\\lowrije01,28,HOU,NL,97,387,340,43,83,18,0,16,42,2,0,43,65,.244,.331,.438,.769,107,149,3,2,0,2,0,6\
651,Jonathan\'a0Lucroy\\lucrojo01,26,MIL,NL,96,346,316,46,101,17,4,12,58,4,1,22,44,.320,.368,.513,.881,132,162,12,4,1,3,1,2\
652,Ryan\'a0Ludwick\\ludwiry01,33,CIN,NL,125,472,422,53,116,28,1,26,80,0,1,42,97,.275,.346,.531,.877,130,224,9,5,1,2,3,7/D\
653,Cory\'a0Luebke\\luebkco01,27,SDP,NL,5,12,11,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1\
654,Lucas\'a0Luetge*\\luetglu01,25,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
655,Hector\'a0Luna\\lunahe01,32,PHI,NL,28,66,62,5,14,2,0,2,10,0,0,4,14,.226,.273,.355,.628,68,22,1,0,0,0,0,3/75\
656,Zach\'a0Lutz\\lutzza01,26,NYM,NL,7,11,11,1,1,0,0,0,0,0,0,0,5,.091,.091,.091,.182,-49,1,0,0,0,0,0,/3\
657,Jordan\'a0Lyles\\lylesjo01,21,HOU,NL,24,46,38,3,6,1,0,1,4,0,0,1,18,.158,.179,.263,.443,19,10,0,0,7,0,0,1\
658,Lance\'a0Lynn#\\lynnla01,25,STL,NL,33,63,50,4,3,0,0,0,1,0,0,2,36,.060,.094,.060,.154,-56,3,0,0,10,1,0,1\
659,Brandon\'a0Lyon\\lyonbr01,32,TOT,MLB,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
660,Mike\'a0MacDougal#\\macdomi01,35,LAD,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
661,Manny\'a0Machado\\machama01,19,BAL,AL,51,202,191,24,50,8,3,7,26,2,0,9,38,.262,.294,.445,.739,98,85,6,0,1,1,0,5\
662,Jean\'a0Machi\\machije01,30,SFG,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
663,Paul\'a0Maholm*\\maholpa01,30,TOT,NL,32,68,63,2,4,0,0,1,3,0,0,2,38,.063,.092,.111,.203,-45,7,1,0,3,0,0,1\
664,Joe\'a0Mahoney*\\mahonjo01,25,BAL,AL,2,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/3\
665,Mitch\'a0Maier*\\maiermi01,30,KCR,AL,32,74,64,8,11,1,1,2,7,2,0,8,24,.172,.260,.313,.573,56,20,0,0,1,1,0,8/9D1\
666,Scott\'a0Maine*\\mainesc01,27,TOT,MLB,21,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
667,Carlos\'a0Maldonado\\maldoca03,33,WSN,NL,4,12,9,0,0,0,0,0,1,0,0,2,4,.000,.182,.000,.182,-45,0,0,0,1,0,0,/2\
668,Martin\'a0Maldonado\\maldoma01,25,MIL,NL,78,256,233,22,62,9,0,8,30,1,1,17,56,.266,.321,.408,.729,93,95,5,2,4,0,0,2/3\
669,Jeff\'a0Manship\\manshje01,27,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
670,Shaun\'a0Marcum\\marcush01,30,MIL,NL,21,44,38,1,4,1,0,0,1,0,0,3,14,.105,.171,.132,.302,-18,5,0,0,3,0,0,1\
671,Nick\'a0Markakis*\\markani01,28,BAL,AL,104,471,420,59,125,28,3,13,54,1,1,42,51,.298,.363,.471,.834,126,198,11,4,0,5,3,9/D\
672,Carlos\'a0Marmol\\marmoca01,29,CHC,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
673,Jason\'a0Marquis*\\marquja01,33,TOT,MLB,17,36,32,3,9,3,0,0,1,0,0,0,12,.281,.303,.375,.678,91,12,0,1,3,0,0,1\
674,Sean\'a0Marshall*\\marshse01,29,CIN,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
675,Lou\'a0Marson\\marsolo01,26,CLE,AL,70,235,195,27,44,8,2,0,13,4,2,36,44,.226,.348,.287,.635,83,56,10,1,2,1,0,2/D\
676,Luis\'a0Marte\\martelu01,25,DET,AL,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
677,Starling\'a0Marte\\martest01,23,PIT,NL,47,182,167,18,43,3,6,5,17,12,5,8,50,.257,.300,.437,.737,102,73,5,3,2,2,0,7/8\
678,Victor\'a0Marte\\martevi01,31,STL,NL,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
679,Leonys\'a0Martin*\\martile01,24,TEX,AL,24,52,46,6,8,5,2,0,6,3,0,4,12,.174,.235,.370,.605,57,17,2,0,1,1,0,8/7D\
680,Russell\'a0Martin\\martiru01,29,NYY,AL,133,485,422,50,89,18,0,21,53,6,1,53,95,.211,.311,.403,.713,91,170,13,8,2,0,0,*2/D\
681,Cristhian\'a0Martinez\\marticr01,30,ATL,NL,52,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
682,Fernando\'a0Martinez*\\martife02,23,HOU,NL,41,130,118,12,28,7,1,6,14,0,1,6,34,.237,.300,.466,.766,105,55,1,5,0,1,0,7/9\
683,J.D.\'a0Martinez\\martijd02,24,HOU,NL,113,439,395,34,95,14,3,11,55,0,2,40,96,.241,.311,.375,.685,86,148,18,1,0,2,0,7/D\
684,Joe\'a0Martinez*\\martijo07,29,ARI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
685,Luis\'a0Martinez\\martilu02,27,TEX,AL,10,19,18,1,2,0,0,0,0,0,0,0,4,.111,.158,.111,.269,-26,2,0,1,0,0,0,2\
686,Michael\'a0Martinez#\\martimi02,29,PHI,NL,45,122,115,10,20,3,0,2,7,0,0,5,21,.174,.208,.252,.461,24,29,4,0,2,0,2,45/6987\
687,Justin\'a0Masterson\\masteju01,27,CLE,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
688,Darin\'a0Mastroianni\\mastrda01,26,MIN,AL,77,186,163,22,41,3,2,3,17,21,3,18,45,.252,.328,.350,.678,89,57,4,1,3,1,0,97D/84\
689,Joe\'a0Mather\\mathejo02,29,CHC,NL,103,243,225,18,47,11,0,5,19,5,2,14,46,.209,.256,.324,.581,56,73,4,1,1,2,1,8759/31\
690,Jeff\'a0Mathis\\mathije01,29,TOR,AL,70,227,211,25,46,13,0,8,27,1,0,9,68,.218,.249,.393,.642,72,83,2,0,6,1,0,2/D1\
691,Hideki\'a0Matsui*\\matsuhi01,38,TBR,AL,34,103,95,7,14,1,0,2,7,0,0,8,22,.147,.214,.221,.435,23,21,5,0,0,0,1,D/79\
692,Daisuke\'a0Matsuzaka\\matsuda01,31,BOS,AL,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
693,Ryan\'a0Mattheus\\matthry01,28,WSN,NL,64,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
694,Kevin\'a0Mattison*\\mattike01,26,MIA,NL,3,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/7\
695,Brian\'a0Matusz*\\matusbr01,25,BAL,AL,2,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,38,1,0,0,0,0,0,1\
696,Joe\'a0Mauer*\\mauerjo01,29,MIN,AL,147,641,545,81,174,31,4,10,85,8,4,90,88,.319,.416,.446,.861,140,243,23,2,1,3,10,2D3\
697,Justin\'a0Maxwell\\maxweju01,28,HOU,NL,124,352,315,46,72,13,3,18,53,9,4,32,114,.229,.304,.460,.764,104,145,6,3,0,2,0,879\
698,John\'a0Mayberry\\maybejo02,28,PHI,NL,149,479,441,53,108,24,0,14,46,1,0,34,111,.245,.301,.395,.695,86,174,17,2,0,2,2,*783/9D\
699,Cameron\'a0Maybin\\maybica01,25,SDP,NL,147,561,507,67,123,20,5,8,45,26,7,44,110,.243,.306,.349,.656,85,177,12,4,3,3,1,*8\
700,Edwin\'a0Maysonet\\maysoed01,30,MIL,NL,30,66,60,7,15,1,1,1,4,1,0,3,9,.250,.297,.350,.647,72,21,1,1,2,0,0,6/45\
701,Vin\'a0Mazzaro\\mazzavi01,25,KCR,AL,2,5,4,0,2,0,0,0,1,0,0,0,2,.500,.500,.500,1.000,175,2,0,0,1,0,0,1\
702,Matt\'a0McBride\\mcbrima02,27,COL,NL,31,81,78,8,16,2,0,2,11,0,0,1,17,.205,.222,.308,.530,33,24,4,1,0,1,0,9/3\
703,Brian\'a0McCann*\\mccanbr01,28,ATL,NL,121,487,439,44,101,14,0,20,67,3,0,44,76,.230,.300,.399,.698,87,175,15,1,0,3,7,*2/D\
704,Kyle\'a0McClellan\\mccleky01,28,STL,NL,16,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
705,Mike\'a0McClendon\\mcclemi01,27,MIL,NL,9,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
706,Mike\'a0McCoy\\mccoymi01,31,TOR,AL,32,56,52,10,9,1,0,1,7,2,1,4,6,.173,.232,.250,.482,32,13,1,0,0,0,0,/4587D96\
707,Andrew\'a0McCutchen\\mccutan01,25,PIT,NL,157,673,593,107,194,29,6,31,96,20,12,70,132,.327,.400,.553,.953,162,328,9,5,0,5,13,*8\
708,Daniel\'a0McCutchen\\mccutda01,29,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
709,Darnell\'a0McDonald\\mcdonda02,33,TOT,AL,42,103,88,17,18,7,0,2,9,1,1,12,19,.205,.297,.352,.649,75,31,1,0,2,1,0,79/8D1\
710,James\'a0McDonald*\\mcdonja03,27,PIT,NL,32,63,49,8,7,0,0,0,1,0,0,8,23,.143,.263,.143,.406,18,7,1,0,6,0,0,1\
711,John\'a0McDonald\\mcdonjo03,37,ARI,NL,70,213,197,16,49,9,0,6,22,0,1,12,33,.249,.295,.386,.681,81,76,3,1,2,0,5,6/54\
712,Jake\'a0McGee*\\mcgeeja01,25,TBR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
713,Casey\'a0McGehee\\mcgehca01,29,TOT,MLB,114,352,318,36,69,16,1,9,41,1,1,29,70,.217,.284,.358,.643,77,114,10,2,0,3,0,35/D4\
714,Collin\'a0McHugh\\mchugco01,25,NYM,NL,8,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
715,Michael\'a0McKenry\\mckenmi01,27,PIT,NL,88,275,240,25,56,14,0,12,39,0,0,29,73,.233,.320,.442,.762,109,106,7,3,0,3,1,2\
716,Nate\'a0McLouth*\\mclouna01,30,TOT,MLB,89,298,266,39,64,14,1,7,20,12,1,27,61,.241,.314,.380,.694,89,101,2,2,2,1,1,78/9\
717,Kyle\'a0McPherson\\mcpheky01,24,PIT,NL,10,6,5,0,0,0,0,0,0,0,0,1,3,.000,.167,.000,.167,-48,0,0,0,0,0,0,1\
718,Kris\'a0Medlen#\\medlekr01,26,ATL,NL,46,39,33,3,4,1,0,0,2,0,0,4,15,.121,.216,.152,.368,2,5,0,0,2,0,0,1\
719,Evan\'a0Meek\\meekev01,29,PIT,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
720,Jenrry\'a0Mejia\\mejiaje01,22,NYM,NL,5,5,3,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,/1\
721,Mark\'a0Melancon\\melanma01,27,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
722,Luis\'a0Mendoza\\mendolu01,28,KCR,AL,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
723,Jordy\'a0Mercer\\mercejo03,25,PIT,NL,42,68,62,7,13,5,1,1,5,0,1,4,14,.210,.265,.371,.636,74,23,0,1,0,1,0,6/45\
724,Melky\'a0Mesa\\mesame01,25,NYY,AL,3,2,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,173,1,0,0,0,0,0,/8D\
725,Devin\'a0Mesoraco\\mesorde01,24,CIN,NL,54,184,165,17,35,8,0,5,14,1,1,17,33,.212,.288,.352,.640,70,58,2,1,0,1,4,2\
726,Will\'a0Middlebrooks\\middlwi01,23,BOS,AL,75,286,267,34,77,14,0,15,54,4,1,13,70,.288,.325,.509,.835,121,136,8,3,0,3,0,5/D\
727,Jose\'a0Mijares*\\mijarjo01,27,TOT,MLB,30,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
728,Miles\'a0Mikolas\\mikolmi01,23,SDP,NL,25,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
729,Wade\'a0Miley*\\mileywa01,25,ARI,NL,30,75,65,4,11,2,0,0,2,0,0,2,20,.169,.194,.200,.394,6,13,1,0,8,0,0,1\
730,Andrew\'a0Miller*\\millean01,27,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
731,Jim\'a0Miller\\milleji02,30,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
732,Shelby\'a0Miller\\millesh01,21,STL,NL,6,3,3,0,2,1,0,0,0,0,0,0,0,.667,.667,1.000,1.667,350,3,0,0,0,0,0,/1\
733,Kevin\'a0Millwood\\millwke01,37,SEA,AL,2,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
734,Tommy\'a0Milone*\\milonto01,25,OAK,AL,2,5,5,1,1,0,0,0,2,0,0,0,1,.200,.200,.200,.400,13,1,0,0,0,0,0,1\
735,Mike\'a0Minor\\minormi01,24,ATL,NL,28,61,55,5,4,1,0,0,0,0,0,2,26,.073,.105,.091,.196,-46,5,1,0,4,0,0,1\
736,D.J.\'a0Mitchell\\mitchdj01,25,NYY,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
737,Jose\'a0Molina\\molinjo01,37,TBR,AL,102,274,251,27,56,9,0,8,32,3,1,20,60,.223,.286,.355,.640,79,89,9,2,1,0,0,2\
738,Yadier\'a0Molina\\molinya01,29,STL,NL,138,563,505,65,159,28,0,22,76,12,3,45,55,.315,.373,.501,.874,137,253,10,5,3,5,4,*2/3\
739,Jesus\'a0Montero\\monteje01,22,SEA,AL,135,553,515,46,134,20,0,15,62,0,2,29,99,.260,.298,.386,.685,94,199,15,2,0,7,4,D2\
740,Miguel\'a0Montero*\\montemi01,28,ARI,NL,141,573,486,65,139,25,2,15,88,0,0,73,130,.286,.391,.438,.829,123,213,15,12,0,2,6,*2\
741,Adam\'a0Moore\\mooread01,28,KCR,AL,4,12,11,1,2,1,0,1,2,0,0,1,3,.182,.250,.545,.795,109,6,0,0,0,0,0,/2D\
742,Matt\'a0Moore*\\moorema02,23,TBR,AL,2,5,4,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1\
743,Scott\'a0Moore*\\mooresc02,28,HOU,NL,72,228,201,23,52,11,0,9,26,0,1,16,56,.259,.330,.448,.778,109,90,3,7,1,3,2,539/47\
744,Tyler\'a0Moore\\moorety01,25,WSN,NL,75,171,156,20,41,9,0,10,29,3,0,14,46,.263,.327,.513,.840,123,80,3,1,0,0,0,73/9\
745,Franklin\'a0Morales*\\moralfr01,26,BOS,AL,2,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,173,1,0,0,0,0,0,1\
746,Kendrys\'a0Morales#\\moralke01,29,LAA,AL,134,522,484,61,132,26,1,22,73,0,1,31,116,.273,.320,.467,.787,119,226,11,4,0,3,1,D3\
747,Brent\'a0Morel\\morelbr01,25,CHW,AL,35,125,113,14,20,2,0,0,5,4,1,7,39,.177,.225,.195,.420,16,22,3,0,5,0,0,5\
748,Mitch\'a0Moreland*\\morelmi01,26,TEX,AL,114,357,327,41,90,18,0,15,50,1,1,23,71,.275,.321,.468,.789,106,153,8,1,2,4,5,3/D9\
749,Nyjer\'a0Morgan*\\morgany01,31,MIL,NL,122,322,289,44,69,5,3,3,16,12,5,20,63,.239,.302,.308,.610,63,89,4,6,7,0,0,897/D\
750,Justin\'a0Morneau*\\morneju01,31,MIN,AL,134,570,505,63,135,26,2,19,77,1,0,49,102,.267,.333,.440,.773,112,222,19,6,0,10,8,3D\
751,Bryan\'a0Morris*\\morribr01,25,PIT,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
752,Logan\'a0Morrison*\\morrilo01,24,MIA,NL,93,334,296,30,68,15,1,11,36,1,0,31,58,.230,.308,.399,.707,89,118,9,4,0,3,2,73/D\
753,Mike\'a0Morse\\morsemi01,30,WSN,NL,102,430,406,53,118,17,1,18,62,0,1,16,97,.291,.321,.470,.791,111,191,14,4,0,4,0,79/D3\
754,Clayton\'a0Mortensen\\mortecl01,27,BOS,AL,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
755,Charlie\'a0Morton\\mortoch02,28,PIT,NL,8,15,13,0,0,0,0,0,0,0,0,0,8,.000,.000,.000,.000,-100,0,0,0,2,0,0,/1\
756,Guillermo\'a0Moscoso\\moscogu01,28,COL,NL,21,12,11,0,2,1,0,0,1,0,0,0,5,.182,.182,.273,.455,14,3,0,0,1,0,0,1\
757,Dustin\'a0Moseley\\moseldu01,30,SDP,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
758,Brandon\'a0Moss*\\mossbr01,28,OAK,AL,84,296,265,48,77,18,0,21,52,1,1,26,90,.291,.358,.596,.954,162,158,5,3,0,2,2,397/D\
759,Guillermo\'a0Mota\\motagu01,38,SFG,NL,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
760,Jason\'a0Motte\\motteja01,30,STL,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
761,Mike\'a0Moustakas*\\moustmi01,23,KCR,AL,149,614,563,69,136,34,1,20,73,5,2,39,124,.242,.296,.412,.708,91,232,4,7,0,5,4,*5\
762,Jamie\'a0Moyer*\\moyerja01,49,COL,NL,10,17,13,1,2,0,0,0,2,0,0,1,10,.154,.214,.154,.368,-4,2,0,0,3,0,0,1\
763,Peter\'a0Moylan\\moylape01,33,ATL,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
764,Edward\'a0Mujica\\mujiced01,28,TOT,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
765,Daniel\'a0Murphy*\\murphda08,27,NYM,NL,156,612,571,62,166,40,3,6,65,10,2,36,82,.291,.332,.403,.735,103,230,12,1,0,4,5,*43\
766,David\'a0Murphy*\\murphda07,30,TEX,AL,147,521,457,65,139,29,3,15,61,10,5,54,74,.304,.380,.479,.859,126,219,7,4,0,4,7,*79/D8\
767,Donnie\'a0Murphy\\murphdo01,29,MIA,NL,52,129,116,13,25,6,2,3,12,1,1,9,35,.216,.281,.379,.661,76,44,4,2,1,1,1,54/6\
768,Brett\'a0Myers\\myersbr01,31,TOT,MLB,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
769,Xavier\'a0Nady\\nadyxa01,33,TOT,NL,59,166,152,12,28,6,1,4,13,1,0,13,37,.184,.253,.316,.569,56,48,8,1,0,0,2,79\
770,Mike\'a0Napoli\\napolmi01,30,TEX,AL,108,417,352,53,80,9,2,24,56,1,0,56,125,.227,.343,.469,.812,113,165,9,7,0,2,5,23/D\
771,Chris\'a0Narveson*\\narvech01,30,MIL,NL,2,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1\
772,Joe\'a0Nathan\\nathajo01,37,TEX,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
773,Daniel\'a0Nava#\\navada01,29,BOS,AL,88,317,267,38,65,21,0,6,33,3,0,37,63,.243,.352,.390,.742,101,104,5,9,2,2,1,7/D9\
774,Dioner\'a0Navarro#\\navardi01,28,CIN,NL,24,73,69,6,20,3,1,2,12,0,0,2,12,.290,.306,.449,.755,99,31,1,0,1,1,1,2\
775,Yamaico\'a0Navarro\\navarya01,24,PIT,NL,29,56,50,4,8,0,0,1,4,0,2,5,13,.160,.232,.220,.452,27,11,2,0,0,1,0,/76594\
776,Thomas\'a0Neal\\nealth01,24,CLE,AL,9,24,23,2,5,1,0,0,2,0,0,0,6,.217,.250,.261,.511,45,6,1,1,0,0,0,/79\
777,Kristopher\'a0Negron\\negrokr01,26,CIN,NL,4,5,4,2,1,0,0,0,0,0,0,1,2,.250,.400,.250,.650,80,1,0,0,0,0,0,/8\
778,Chris\'a0Nelson\\nelsoch01,26,COL,NL,111,377,345,45,104,21,3,9,53,2,1,27,84,.301,.352,.458,.810,105,158,9,1,2,2,4,54/6\
779,Juan\'a0Nicasio\\nicasju01,25,COL,NL,11,21,18,0,2,0,0,0,1,0,0,2,13,.111,.200,.111,.311,-17,2,0,0,1,0,0,1\
780,Mike\'a0Nickeas\\nickemi01,29,NYM,NL,47,122,109,8,19,3,0,1,13,0,0,8,27,.174,.242,.229,.471,32,25,1,2,2,1,0,2\
781,Jon\'a0Niese*\\niesejo01,25,NYM,NL,28,68,55,8,12,0,0,0,2,0,0,6,19,.218,.295,.218,.513,46,12,0,0,7,0,0,1\
782,Kirk\'a0Nieuwenhuis*\\nieuwki01,24,NYM,NL,91,314,282,40,71,12,1,7,28,4,4,25,98,.252,.315,.376,.691,91,106,2,2,3,2,0,879\
783,Wil\'a0Nieves\\nievewi01,34,TOT,NL,32,89,83,7,25,3,0,2,8,0,1,4,17,.301,.330,.410,.739,91,34,3,0,1,1,2,2/3\
784,Tsuyoshi\'a0Nishioka#\\nishits01,27,MIN,AL,3,14,12,0,0,0,0,0,1,0,0,1,1,.000,.071,.000,.071,-78,0,0,0,0,1,0,/4\
785,Jayson\'a0Nix\\nixja01,29,NYY,AL,74,202,177,24,43,13,0,4,18,6,3,14,53,.243,.306,.384,.690,86,68,4,2,9,0,0,5647/D\
786,Laynce\'a0Nix*\\nixla01,31,PHI,NL,70,127,114,13,28,10,0,3,16,0,0,12,42,.246,.315,.412,.727,95,47,1,0,0,1,0,739/8\
787,Hector\'a0Noesi\\noesihe01,25,SEA,AL,2,4,4,0,2,0,0,0,0,0,0,0,2,.500,.500,.500,1.000,187,2,0,0,0,0,0,1\
788,Ricky\'a0Nolasco\\nolasri01,29,MIA,NL,30,70,56,4,9,3,0,0,8,0,0,4,27,.161,.217,.214,.431,17,12,0,0,10,0,0,1\
789,Jordan\'a0Norberto*\\norbejo01,25,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
790,Bud\'a0Norris\\norribu01,27,HOU,NL,30,60,50,2,5,1,0,0,3,0,0,1,15,.100,.115,.120,.235,-36,6,0,0,8,1,0,1\
791,Derek\'a0Norris\\norride01,23,OAK,AL,60,232,209,19,42,8,1,7,34,5,1,21,66,.201,.276,.349,.625,75,73,6,1,0,1,1,2/D\
792,Ivan\'a0Nova\\novaiv01,25,NYY,AL,3,9,7,0,1,0,0,0,0,0,0,0,6,.143,.143,.143,.286,-22,1,0,0,2,0,0,1\
793,Eduardo\'a0Nunez\\nunezed02,25,NYY,AL,38,100,89,14,26,4,1,1,11,11,2,6,12,.292,.330,.393,.723,95,35,1,1,0,4,0,6/5D749\
794,Darren\'a0O'Day\\odayda01,29,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
795,Eric\'a0O'Flaherty*\\oflaher01,27,ATL,NL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
796,Alexi\'a0Ogando\\ogandal01,28,TEX,AL,2,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,167,1,0,0,0,0,0,1\
797,Ross\'a0Ohlendorf\\ohlenro01,29,SDP,NL,12,17,16,2,1,0,0,0,0,0,0,0,8,.063,.063,.063,.125,-64,1,1,0,1,0,0,1\
798,Will\'a0Ohman*\\ohmanwi01,34,CHW,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
799,Darren\'a0Oliver\\oliveda02,41,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
800,Miguel\'a0Olivo\\olivomi01,33,SEA,AL,87,323,315,27,70,14,0,12,29,3,6,7,85,.222,.239,.381,.620,73,120,8,0,1,0,0,2D\
801,Ray\'a0Olmedo#\\olmedra01,31,CHW,AL,20,42,41,8,10,2,0,0,1,0,0,0,9,.244,.244,.293,.537,45,12,1,0,1,0,0,5/64D\
802,Garrett\'a0Olson\\olsonga01,28,NYM,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
803,Mike\'a0Olt\\oltmi01,23,TEX,AL,16,40,33,2,5,1,0,0,5,1,1,5,13,.152,.250,.182,.432,18,6,1,0,0,2,0,/359\
804,Logan\'a0Ondrusek\\ondrulo01,27,CIN,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1\
805,Pete\'a0Orr*\\orrpe01,33,PHI,NL,35,57,54,6,17,5,1,0,7,3,1,1,18,.315,.327,.444,.772,106,24,0,0,2,0,0,4/5\
806,Jose\'a0Ortega\\ortegjo01,23,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1\
807,Rafael\'a0Ortega*\\ortegra01,21,COL,NL,2,6,4,0,2,0,0,0,0,1,0,1,2,.500,.667,.500,1.167,205,2,0,1,0,0,0,/8\
808,David\'a0Ortiz*\\ortizda01,36,BOS,AL,90,383,324,65,103,26,0,23,60,0,1,56,51,.318,.415,.611,1.026,173,198,6,0,0,3,13,D/3\
809,Dan\'a0Otero\\oteroda01,27,SFG,NL,12,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1\
810,Adam\'a0Ottavino#\\ottavad01,26,COL,NL,49,12,9,1,1,0,0,0,0,0,0,0,7,.111,.111,.111,.222,-43,1,0,0,3,0,0,1\
811,Josh\'a0Outman*\\outmajo01,27,COL,NL,27,13,12,0,1,0,0,0,1,0,0,1,8,.083,.154,.083,.237,-37,1,0,0,0,0,0,1\
812,Lyle\'a0Overbay*\\overbly01,35,TOT,NL,65,131,116,12,30,10,0,2,10,0,0,13,34,.259,.331,.397,.727,95,46,4,0,0,1,2,3/D\
